experiment,model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,regime,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name
probabilistic,lstm_gaussian,gaussian,480,pitch,150,15.0,542880,9,0.1,0.575991010904804,3.8065288212212947,13.359175943207443,1.3234918379194005,0.6617459189596998,0.0,0.5683285901119952,0.5834706564986737,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,10,1.0,542880,9,0.1,0.608633583849101,0.2723571755639529,0.9085584513894759,0.07925273026027772,0.03962636513013887,0.0,0.6015989721485412,0.6153521956970233,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,20,2.0,542880,9,0.1,0.5699767904509284,0.26367307814881114,1.047237448308713,0.08941525723287734,0.04470762861643866,0.0,0.5635103982463896,0.5760817768199233,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,30,3.0,542880,9,0.1,0.4974174771588565,0.25097665327063934,1.3802389327962572,0.11183029106746432,0.0559151455337322,0.0,0.49081984048040084,0.5039426760978485,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,50,5.0,542880,9,0.1,0.37823275862068967,0.3500682999139279,2.9479980887721497,0.2189217557702739,0.10946087788513702,0.0,0.37445637157382844,0.38241526672561155,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,100,10.0,542880,9,0.1,0.3910845859121721,0.9306932719218356,7.298731092637942,0.5607475570000411,0.2803737785000207,0.0,0.3853427092543472,0.39711754899793694,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,150,15.0,542880,9,0.1,0.3920240200412614,1.480328510153428,11.475086088433162,0.8876812117598775,0.4438406058799383,0.0,0.3874288977306219,0.3969706472885352,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,10,1.0,542880,9,0.1,0.614692012967875,1.5019434602890456,2.8825020640807564,0.26134688344583923,0.13067344172291961,0.0,0.6051726440465665,0.6247740292514,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,20,2.0,542880,9,0.1,0.5594974948423225,1.2013427738244649,3.0932782354421047,0.27524831472324124,0.1376241573616206,0.0,0.5483900217359269,0.5702495487032124,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,30,3.0,542880,9,0.1,0.5362345269672856,0.9646095442808637,3.0897977653459194,0.27687844650413346,0.13843922325206665,0.0,0.5253969109195402,0.546779675066313,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,50,5.0,542880,9,0.1,0.5552221485411141,0.9309171739548933,3.359590116102699,0.3022098676260422,0.15110493381302098,0.0,0.545960893751842,0.5652044650751548,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,100,10.0,542880,9,0.1,0.5007773356911288,1.4897996041610229,6.393937033801253,0.5756466917257705,0.2878233458628858,0.0,0.49306651562039494,0.5086874171087533,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,150,15.0,542880,9,0.1,0.4931955496610669,2.2706988600278737,11.645628334760564,1.0140844336698573,0.507042216834929,0.0,0.48867548997936927,0.4980496610669024,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,10,1.0,542880,9,0.1,0.6462551576775715,0.5351276611710081,1.2563861090935262,0.12103424255235239,0.06051712127617616,0.0,0.6362986755820808,0.6559112511052166,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,20,2.0,542880,9,0.1,0.5422450633657531,0.4997489159033546,1.7543109658636824,0.1627630996223513,0.08138154981117564,0.0,0.5360528569849691,0.5481107242852932,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,30,3.0,542880,9,0.1,0.583022030651341,0.6424956521947587,1.7633971800443946,0.17049130153971775,0.08524565076985892,0.0,0.5692727674624226,0.5962856892867668,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,50,5.0,542880,9,0.1,0.6142480842911877,1.2442346382463025,3.392475834084648,0.3547640568962623,0.17738202844813117,0.0,0.6085058852785146,0.6202448975832596,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,100,10.0,542880,9,0.1,0.5750607869142352,2.480262673481066,7.564329926059953,0.7707707613517796,0.38538538067588984,0.0,0.5636826278367226,0.587060077733569,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,150,15.0,542880,9,0.1,0.6050913645741232,2.938620819394873,8.707610884669593,0.9151118288371415,0.45755591441857085,0.0,0.5962982150751548,0.6134299476864132,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,10,1.0,542880,9,0.1,0.6282530209254347,0.19707719369375773,0.6099419031077125,0.05334587192893571,0.026672935964467865,0.0,0.6230307802829355,0.633503398541114,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,20,2.0,542880,9,0.1,0.5901930445033894,0.1694160947936723,0.6554571160757708,0.05688134178623379,0.028440670893116873,0.0,0.5846518107132331,0.5958740421455938,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,30,3.0,542880,9,0.1,0.5125847332743885,0.16407625990947422,0.7781010403700378,0.06660787134304924,0.03330393567152462,0.0,0.5077944941791924,0.5175527280430298,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,50,5.0,542880,9,0.1,0.480811597406425,0.2752194706544286,1.3004926472991054,0.10916356255575808,0.05458178127787904,0.0,0.47270119547597994,0.488841272472738,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,100,10.0,542880,9,0.1,0.4281424992631889,0.6228828760394622,4.112236074239082,0.32898569990601517,0.1644928499530077,0.0,0.4184998986884763,0.43783253205128203,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,150,15.0,542880,9,0.1,0.43386936339522547,1.003820438215459,6.496228028255271,0.5273887580020438,0.26369437900102194,0.0,0.4275151967285588,0.4405976458885942,unseen_seastate,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,10,1.0,542880,9,0.1,0.5819518125552609,1.8659410356294863,4.769111535811211,0.4315589712023764,0.21577948560118826,0.0,0.5683380765546714,0.5953711225316829,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,20,2.0,542880,9,0.1,0.5562942086648983,1.7318307569660183,5.155559859029342,0.44573107076443164,0.2228655353822157,0.0,0.5446097203801945,0.5683443394488653,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,30,3.0,542880,9,0.1,0.4997015915119363,1.4122219615816447,5.884543108346206,0.48135260044879297,0.24067630022439676,0.0,0.4889324988947834,0.5111360705865017,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,50,5.0,542880,9,0.1,0.46065060418508696,0.9279029704966497,6.951992599654768,0.5237660755309396,0.2618830377654698,0.0,0.4486038811523725,0.4718634412761568,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,100,10.0,542880,9,0.1,0.4441902446212791,1.6476640090356114,10.364802717193104,0.8404694369791357,0.42023471848956756,0.0,0.43911504384025934,0.4491522988505747,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,150,15.0,542880,9,0.1,0.4145943854995579,2.813393546461087,20.950861314725106,1.6212323556700385,0.8106161778350194,0.0,0.40901037061597406,0.4197164658856469,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,10,1.0,542880,9,0.1,0.6436229000884174,0.6313759436480323,1.5438508649706992,0.14033051818545852,0.07016525909272914,0.0,0.6345703930887121,0.652120312039493,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,20,2.0,542880,9,0.1,0.5895593869731801,0.6399179616363676,2.051094441005954,0.18329965420967798,0.09164982710483906,0.0,0.5791513317860301,0.5991768438697318,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,30,3.0,542880,9,0.1,0.48897362216327733,0.6559152947595431,3.2059940614823406,0.26812139750661507,0.13406069875330773,0.0,0.4799314765694076,0.49702185565870916,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,50,5.0,542880,9,0.1,0.5496113321544356,1.0959708632279839,3.85383851740984,0.36291367046333467,0.18145683523166745,0.0,0.5409306384468022,0.5588938163129974,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,100,10.0,542880,9,0.1,0.4444665487768936,2.192541340420337,13.607148630994526,1.1114200426501715,0.5557100213250858,0.0,0.4369777851458886,0.45191211685823757,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,150,15.0,542880,9,0.1,0.506916814028883,3.5984127273285194,15.004944718163168,1.3785498089207324,0.6892749044603662,0.0,0.49488091290893016,0.5178892665045682,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,10,1.0,542880,9,0.1,0.6364776746242263,0.30822384968564354,0.9010834785116526,0.07915629085386462,0.039578145426932304,0.0,0.6284314673592691,0.6444333922782199,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,20,2.0,542880,9,0.1,0.6116858237547893,0.3370331831848157,0.9663919242333334,0.08550992761465206,0.042754963807325984,0.0,0.6051831896551724,0.6180237345269673,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,30,3.0,542880,9,0.1,0.5131502357795461,0.29878501326827167,1.3194579753532232,0.10942688940081292,0.05471344470040652,0.0,0.5071152464633069,0.5191758307544946,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,50,5.0,542880,9,0.1,0.34563992042440317,0.31308472240913915,3.2019299354808837,0.22713381193182036,0.11356690596591018,0.0,0.34211073349543175,0.3491944812849985,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,100,10.0,542880,9,0.1,0.33093132920719126,0.7982613389752422,8.96424894385709,0.6248579354191106,0.3124289677095554,0.0,0.32580551871500146,0.3365525530503979,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave,150,15.0,542880,9,0.1,0.3683558060713233,1.4711254395219588,13.856673615037389,1.0050907844198753,0.5025453922099373,0.0,0.3604699933687003,0.3760078194076039,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,10,1.0,542880,9,0.1,0.6002136752136752,1.1261091434601467,2.629206262855997,0.24354022405614414,0.12177011202807203,0.0,0.5888805076628352,0.6120904711906867,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,20,2.0,542880,9,0.1,0.522638520483348,0.8697356083433896,3.039137576638774,0.26720591701749546,0.1336029585087478,0.0,0.5102287798408488,0.5353526562039492,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,30,3.0,542880,9,0.1,0.4759449602122016,0.6212823299796612,3.359393357106141,0.27075144743550383,0.13537572371775192,0.0,0.46518369621279104,0.4868449749484232,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,50,5.0,542880,9,0.1,0.5271496463306808,0.8461917156621351,3.295848802140157,0.2854401288587658,0.14272006442938315,0.0,0.5202886917919246,0.5340937223695844,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,100,10.0,542880,9,0.1,0.4213933097553787,1.1583894578184308,8.817363806104064,0.6751186004934305,0.3375593002467153,0.0,0.41603162761567936,0.42735309829059825,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll_rate,150,15.0,542880,9,0.1,0.4631078691423519,2.0920499943144195,14.106096020404403,1.1262558979569615,0.5631279489784812,0.0,0.456536435307987,0.47017775567344533,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,10,1.0,542880,9,0.1,0.6545516504568228,0.6313350711541157,1.3431063973726596,0.13116277154353076,0.06558138577176538,0.0,0.6443375147362217,0.6637596245947539,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,20,2.0,542880,9,0.1,0.5564249926318892,0.5372664986701071,1.8258402488310397,0.1669527387567069,0.08347636937835355,0.0,0.5499337330533451,0.5622691939286766,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,30,3.0,542880,9,0.1,0.5952107279693487,0.6286803714215016,1.7421547818748648,0.16872461617239684,0.08436230808619846,0.0,0.5843863745210728,0.6048960175361037,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,50,5.0,542880,9,0.1,0.528754052460949,1.008075636395745,4.566559996693777,0.4045371830337164,0.2022685915168582,0.0,0.5220373747421162,0.5352990071470675,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,100,10.0,542880,9,0.1,0.5164732537577366,2.2449734850445098,8.530961533210515,0.7976974452448619,0.3988487226224307,0.0,0.5032109766430888,0.5287178105658709,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch_rate,150,15.0,542880,9,0.1,0.5919706012378426,3.1568367341074812,9.460957231194264,0.9802923256184516,0.4901461628092252,0.0,0.5831882276009431,0.5998638741526672,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,10,1.0,542880,9,0.1,0.6686634246979074,0.27636523356870474,0.6294547179989101,0.056723776595252184,0.02836188829762609,0.0,0.6630864095195992,0.6742283285440612,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,20,2.0,542880,9,0.1,0.6059994842322428,0.22139200062953363,0.6744375927397751,0.059603841142141366,0.029801920571070672,0.0,0.6017035993221338,0.6102569168140289,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,30,3.0,542880,9,0.1,0.5192676097848512,0.16966538081012242,0.7592029129697361,0.06448118322147026,0.03224059161073515,0.0,0.51491116821397,0.5238007939139404,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,50,5.0,542880,9,0.1,0.42083517536103743,0.207708918406689,1.4422652377740053,0.11216219833099977,0.05608109916549991,0.0,0.4141152280430298,0.42814079538756267,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,100,10.0,542880,9,0.1,0.44206454465075157,0.6505355269980372,4.0071803250920475,0.3254277645411078,0.16271388227055392,0.0,0.4305830478190392,0.4534710249042146,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,heave_rate,150,15.0,542880,9,0.1,0.4683447539050987,1.1048874074347905,6.037961551593655,0.5135391155944844,0.2567695577972422,0.0,0.4604502836722665,0.476257183908046,unseen_seastate,1,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,10,1.0,542880,9,0.1,0.5361571618037135,1.366674994989956,5.016485126795909,0.4444753715526528,0.2222376857763267,0.0,0.525036610300619,0.5465099561597406,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,20,2.0,542880,9,0.1,0.53254494547598,1.3860530662881239,5.639302870365264,0.4815004354452931,0.2407502177226466,0.0,0.5219452273062187,0.5423321452254642,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,30,3.0,542880,9,0.1,0.4973880047155909,1.2844417124414083,6.553300770715321,0.5307144500210274,0.265357225010514,0.0,0.48870855437665783,0.5064409261715296,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,50,5.0,542880,9,0.1,0.437689728853522,1.0627315884008204,8.317846262852138,0.6145966073089243,0.307298303654462,0.0,0.42799840664603594,0.4472202880931329,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,100,10.0,542880,9,0.1,0.44271846448570584,1.820791999354819,11.885753242693422,0.9506225096167074,0.4753112548083533,0.0,0.4362342046124374,0.44905444112879456,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,roll,150,15.0,542880,9,0.1,0.4549016357206012,3.318056423498079,19.62862823133113,1.6128443446202747,0.8064221723101376,0.0,0.4499145299145299,0.4598678805629237,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,10,1.0,542880,9,0.1,0.6299329501915709,0.6400654671113915,1.826185711167267,0.1656749750391503,0.08283748751957506,0.0,0.6202448054818744,0.6393699344238137,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,20,2.0,542880,9,0.1,0.5423169024462128,0.5752968170811708,2.6975318720171013,0.22734569934457038,0.11367284967228529,0.0,0.5334969053934571,0.5509873729000884,unseen_seastate,2,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,gaussian,480,pitch,30,3.0,542880,9,0.1,0.43493773946360154,0.5729673525755222,4.150035716006773,0.32258194933169826,0.16129097466584916,0.0,0.4276238763631005,0.44167067307692304,unseen_seastate,2,False,433928,,,,,gaussian_nll
