regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave_rate,30,3.0,1131,0.14445125573980097,0.116637091769655,0.22130442699516736,0.5739481653194354,0.13129639130075718,1.1001921249222326,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave_rate,50,5.0,1131,0.13105285877280468,0.10595243862210212,0.24631895876735524,0.7169277362822604,0.13122462599669443,0.9986910442869612,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave_rate,100,10.0,1131,0.13217340754992446,0.10727646179486677,0.1592249294827041,0.3109257154415649,0.13089133487525392,1.0097949392592902,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave_rate,150,15.0,1131,0.13430174687711297,0.10748601325300454,0.17759286579514372,0.42811027686855085,0.13110033862955736,1.024419526913669,3
unseen_vessel,mss,nominal,180.0,0.0,ar10|0,S175_h180.0_u00.0_s000,roll,10,1.0,1131,0.002064472804451315,0.001682625859823555,3.1115223196463227e-07,-44022274.89094217,4.7142722446462713e-07,4379.197248940848,3
unseen_vessel,mss,nominal,180.0,0.0,ar10|0,S175_h180.0_u00.0_s000,roll,20,2.0,1131,0.017505565026874618,0.014210190727381486,5.841356416830061e-07,-898100325.0856662,4.7114517045409276e-07,37155.35279710634,3
unseen_vessel,mss,nominal,180.0,0.0,ar10|0,S175_h180.0_u00.0_s000,roll,30,3.0,1131,0.06119804351951492,0.04941534997734631,7.870541939304761e-07,-6045967401.797634,4.7225681209964384e-07,129586.36477350048,3
unseen_vessel,mss,nominal,180.0,0.0,ar10|0,S175_h180.0_u00.0_s000,roll,50,5.0,1131,0.2071291942300641,0.16760116462366473,9.153989701361168e-07,-51199036996.11239,4.736919849654738e-07,437265.56666387594,3
unseen_vessel,mss,nominal,180.0,0.0,ar10|0,S175_h180.0_u00.0_s000,roll,100,10.0,1131,0.44935483009239086,0.36133977499683184,3.871500636612498e-07,-1347163037623.2002,4.746109552376894e-07,946785.6254336775,3
unseen_vessel,mss,nominal,180.0,0.0,ar10|0,S175_h180.0_u00.0_s000,roll,150,15.0,1131,0.46609280802425895,0.3757046579884565,8.021073248720977e-07,-337660172991.4114,4.6941731239276237e-07,992917.8062232997,3
