model,head,regime,dof,horizon_samples,horizon_s,picp_id,picp_ood,picp_delta,width_id,width_ood,width_delta,width_ratio_id,width_ratio_ood
dlinear_gaussian_conformal,gaussian,unseen_heading,pitch_rate,150,15.0,0.9041270630710286,1.0,0.09587293692897136,3.219368556801006,3.604400237225409,0.38503168042440317,1.059791173123541,16.669064706792764
dlinear_gaussian_conformal,gaussian,unseen_heading,roll,10,1.0,0.9023011531093429,0.8060676392572944,-0.09623351385204848,0.12561738634781816,0.10882608507106058,-0.016791301276757584,0.01036841510870295,0.006541963350374884
dlinear_gaussian_conformal,gaussian,unseen_heading,roll,20,2.0,0.9026173678652127,0.8023940220060911,-0.10022334585912163,0.8218797118998123,0.7186215372277865,-0.1032581746720258,0.06782154843041205,0.04318723674476818
dlinear_gaussian_conformal,gaussian,unseen_heading,roll,30,3.0,0.9021207878966501,0.8026396256999705,-0.09948116219667957,2.1045615815773306,1.7756107969317807,-0.32895078464554994,0.17362900410880766,0.10669646766905692
dlinear_gaussian_conformal,gaussian,unseen_heading,roll,50,5.0,0.8991727760585521,0.7987240888102957,-0.1004486872482564,2.4639810298826306,2.201909582787984,-0.26207144709464636,0.20320140349919913,0.13231421978867705
dlinear_gaussian_conformal,gaussian,unseen_heading,roll,100,10.0,0.9000615544257786,0.7910360791826309,-0.10902547524314776,5.471402608345966,4.767850958473546,-0.7035516498724199,0.4507194506676429,0.2862978900478336
dlinear_gaussian_conformal,gaussian,unseen_heading,roll,150,15.0,0.8984582228116711,0.7940379703310737,-0.10442025248059739,7.953177726605446,6.97698157256866,-0.9761961540367858,0.6545134676072201,0.4187127785988345
dlinear_gaussian_conformal,gaussian,unseen_heading,roll_rate,10,1.0,0.900812180715198,0.797612118086256,-0.10320006262894199,0.07141013871207336,0.06170358118609779,-0.009706557525975566,0.011021380403166641,0.006862266923544663
dlinear_gaussian_conformal,gaussian,unseen_heading,roll_rate,20,2.0,0.8993777016406327,0.7895010560958836,-0.10987664554474907,0.4500543764595177,0.4027707947438957,-0.04728358171562197,0.06944878167193608,0.04479404594633302
dlinear_gaussian_conformal,gaussian,unseen_heading,roll_rate,30,3.0,0.9013724641418607,0.7867723990568818,-0.11460006508497889,1.151110429943997,0.9779689704031846,-0.17314145954081228,0.1775978529439012,0.10874935029853215
dlinear_gaussian_conformal,gaussian,unseen_heading,roll_rate,50,5.0,0.9030018911484429,0.7848351999214067,-0.11816669122703616,1.398517777793254,1.222809595088948,-0.1757081827043061,0.21567456536127416,0.1359073272440338
dlinear_gaussian_conformal,gaussian,unseen_heading,roll_rate,100,10.0,0.9023034556439727,0.7716616317909422,-0.13064182385303058,3.133262507073944,2.675734047378654,-0.45752845969528977,0.4828059137943428,0.29726865849085266
dlinear_gaussian_conformal,gaussian,unseen_heading,roll_rate,150,15.0,0.9016334180666078,0.7743129236663719,-0.12732049440023585,4.515742644631158,3.8236438376501973,-0.6920988069809604,0.6953390165593419,0.42465051053729863
dlinear_quantile_conformal,quantile,unseen_heading,heave,10,1.0,0.896494160772178,0.9164738677669712,0.019979706994793123,0.034178017471028166,0.035960412910420785,0.0017823954393926186,0.013684739094343356,0.014023877139784422
dlinear_quantile_conformal,quantile,unseen_heading,heave,20,2.0,0.8975249287749287,0.9112922438353473,0.013767315060418617,0.2572850438929609,0.26810459407481013,0.010819550181849213,0.10301034905827823,0.10454653599552009
dlinear_quantile_conformal,quantile,unseen_heading,heave,30,3.0,0.8964005243638864,0.9102496561548286,0.01384913179094216,0.6844388132686796,0.7137955316098687,0.029356718341189136,0.274030848787139,0.2783228748038347
dlinear_quantile_conformal,quantile,unseen_heading,heave,50,5.0,0.8971749435111503,0.9096147706061499,0.012439827094999578,0.8481642477397754,0.8664149199281902,0.018250672188414807,0.3395499976113205,0.3377674534144682
dlinear_quantile_conformal,quantile,unseen_heading,heave,100,10.0,0.8992710175361037,0.9144967580312408,0.01522574049513703,1.8080560639673038,1.8380803919270354,0.030024327959731645,0.7239974991754495,0.7164744274315709
dlinear_quantile_conformal,quantile,unseen_heading,heave,150,15.0,0.8990185062383338,0.9048617251203458,0.005843218882012002,2.423699334718932,2.4139807157579374,-0.009718618960994796,0.9710709845295685,0.9408693596265264
dlinear_quantile_conformal,quantile,unseen_heading,heave_rate,10,1.0,0.9017485447981137,0.9485435700952941,0.04679502529718038,0.022227859140565895,0.023684935829176662,0.0014570766886107672,0.015029775087252282,0.01603434832911256
dlinear_quantile_conformal,quantile,unseen_heading,heave_rate,20,2.0,0.900608790156204,0.9370505452402004,0.036441755083996386,0.15849796031483268,0.1661864202510963,0.007688459936263631,0.10716043356712918,0.11249417334575618
dlinear_quantile_conformal,quantile,unseen_heading,heave_rate,30,3.0,0.900010898663916,0.9300582080754495,0.03004730941153344,0.40210546063225777,0.4195670939125886,0.017461633280330846,0.2718369987385501,0.2839841057121681
dlinear_quantile_conformal,quantile,unseen_heading,heave_rate,50,5.0,0.9020662945770704,0.9322637292464879,0.03019743466941749,0.5075305994655191,0.5271122431287707,0.019581643663251547,0.3431514741359544,0.3567557115805275
dlinear_quantile_conformal,quantile,unseen_heading,heave_rate,100,10.0,0.902585132380391,0.9278520728951763,0.025266940514785396,1.1351748670368405,1.1615436442862153,0.02636877724937481,0.7678668682036097,0.7861582458688748
dlinear_quantile_conformal,quantile,unseen_heading,heave_rate,150,15.0,0.9025406167108754,0.911965811965812,0.00942519525493657,1.4741220870848029,1.4755274271969148,0.001405340112111908,0.9976885609290598,0.9987089657748768
dlinear_quantile_conformal,quantile,unseen_heading,pitch,10,1.0,0.9038584340308479,1.0,0.09614156596915213,0.09940490316786195,0.11655825882943355,0.017153355661571598,0.02434265882702578,0.3796823206144491
dlinear_quantile_conformal,quantile,unseen_heading,pitch,20,2.0,0.9020540143923764,1.0,0.09794598560762358,0.664503159925431,0.76206681223548,0.09756365231004904,0.16271792492589,2.4825219409471972
dlinear_quantile_conformal,quantile,unseen_heading,pitch,30,3.0,0.9026595810000982,1.0,0.09734041899990176,1.4810577388077653,1.6863506529744503,0.20529291416668505,0.36266297159883054,5.493708101677015
dlinear_quantile_conformal,quantile,unseen_heading,pitch,50,5.0,0.9009119572158365,1.0,0.0990880427841635,1.7681738005082017,2.023615741580177,0.2554419410719755,0.43292740858361034,6.5931468374936415
dlinear_quantile_conformal,quantile,unseen_heading,pitch,100,10.0,0.9024822858335789,1.0,0.09751771416642108,3.717005674616928,4.193363585707981,0.4763579110910534,0.9103322321946131,13.666400152132338
dlinear_quantile_conformal,quantile,unseen_heading,pitch,150,15.0,0.9031223904607525,1.0,0.09687760953924751,4.269900635185503,4.782062955640075,0.5121623204545722,1.0463150567302586,15.582364771735655
dlinear_quantile_conformal,quantile,unseen_heading,pitch_rate,10,1.0,0.9015927399548089,1.0,0.09840726004519107,0.11061300936042523,0.12696478043933287,0.016351771078907645,0.036404651075389476,0.58685441642847
dlinear_quantile_conformal,quantile,unseen_heading,pitch_rate,20,2.0,0.9014453777384812,1.0,0.09855462226151879,0.7150751587957102,0.8333844466987793,0.11830928790306916,0.2353130557904144,3.852293266058163
dlinear_quantile_conformal,quantile,unseen_heading,pitch_rate,30,3.0,0.9012742226643088,1.0,0.09872577733569121,1.441548817109649,1.6853541935809642,0.24380537647131506,0.4743100579625472,7.791284058311251
dlinear_quantile_conformal,quantile,unseen_heading,pitch_rate,50,5.0,0.9020762722271343,1.0,0.09792372777286573,1.697989383851661,2.0089410839424993,0.31095170009083817,0.5587287536583366,9.288975410103474
dlinear_quantile_conformal,quantile,unseen_heading,pitch_rate,100,10.0,0.9032636125847332,1.0,0.0967363874152668,3.1063351182269443,3.50120190091383,0.3948667826868859,1.022256509120121,16.19305526212089
dlinear_quantile_conformal,quantile,unseen_heading,pitch_rate,150,15.0,0.9035944100599274,1.0,0.09640558994007264,3.2217072698513767,3.6226766772689913,0.40096940741761466,1.0605610593305785,16.753586719234647
dlinear_quantile_conformal,quantile,unseen_heading,roll,10,1.0,0.902293477993909,0.8053774928774929,-0.09691598511641608,0.09098103109865369,0.07434176588593318,-0.016639265212720508,0.007509542467606346,0.004468975498938114
dlinear_quantile_conformal,quantile,unseen_heading,roll,20,2.0,0.9015221288928186,0.80722873072011,-0.09429339817270854,0.6321979441970559,0.5827101008173576,-0.04948784337969825,0.052169000973215716,0.03501932209636799
dlinear_quantile_conformal,quantile,unseen_heading,roll,30,3.0,0.9017500798212005,0.8061646527163768,-0.09558542710482365,1.7884300067617833,1.5583548884262364,-0.23007511833554695,0.147547747573927,0.09364155830613306
dlinear_quantile_conformal,quantile,unseen_heading,roll,50,5.0,0.8989049145299145,0.8001510462717359,-0.09875386825817856,2.230832476929502,1.9696648316939422,-0.2611676452355598,0.18397393680634888,0.11835847733620304
dlinear_quantile_conformal,quantile,unseen_heading,roll,100,10.0,0.8997215468120641,0.7905227674624227,-0.1091987793496414,5.253959053138423,4.580624237800343,-0.6733348153380794,0.43280703464384906,0.2750553794164874
dlinear_quantile_conformal,quantile,unseen_heading,roll,150,15.0,0.8991413080852736,0.7930217850476472,-0.1061195230376264,7.882522085861638,6.868327173559528,-1.0141949123021092,0.6486988020711365,0.412192052573848
dlinear_quantile_conformal,quantile,unseen_heading,roll_rate,10,1.0,0.8999778956675509,0.816292735042735,-0.0836851606248159,0.055207637651320786,0.048216987579176605,-0.0069906500721441805,0.00852070009510454,0.005362376585884392
dlinear_quantile_conformal,quantile,unseen_heading,roll_rate,20,2.0,0.9010669945475981,0.803486958443855,-0.0975800361037431,0.37500836449255487,0.3478199742159738,-0.027188390276581043,0.0578682830187652,0.038682705174762
dlinear_quantile_conformal,quantile,unseen_heading,roll_rate,30,3.0,0.9009395876313979,0.7931151144513214,-0.10782447318007649,0.992662234544447,0.8777486574934718,-0.11491357705097527,0.15315184101161003,0.09760493340445257
dlinear_quantile_conformal,quantile,unseen_heading,roll_rate,50,5.0,0.9030241489832007,0.7891891394046566,-0.11383500957854409,1.2795157186947472,1.119739246492986,-0.15977647220176117,0.19732248018888146,0.12445172888101219
dlinear_quantile_conformal,quantile,unseen_heading,roll_rate,100,10.0,0.9022267044896356,0.7706914972001179,-0.13153520728951773,3.0317954995486502,2.5926916553321004,-0.4391038442165498,0.4671708142207751,0.2880428161446244
dlinear_quantile_conformal,quantile,unseen_heading,roll_rate,150,15.0,0.9017654300520679,0.7725844876706945,-0.12918094238137334,4.469277540441592,3.7665152391606864,-0.7027623012809054,0.688184268737317,0.4183058588006558
lstm_gaussian_conformal,gaussian,unseen_heading,heave,10,1.0,0.8994759431181846,0.062414038707142155,-0.8370619044110424,0.015261853642841964,0.04737412200229931,0.032112268359457345,0.006110784084401227,0.0184750066196509
lstm_gaussian_conformal,gaussian,unseen_heading,heave,20,2.0,0.8991735435700953,0.04254592789075548,-0.8566276156793398,0.01869803830140825,0.05490068921937372,0.03620265091796547,0.007486216155395482,0.021408349608699934
lstm_gaussian_conformal,gaussian,unseen_heading,heave,30,3.0,0.9017500798212005,0.06762206503585814,-0.8341280147853424,0.033384271002348864,0.09652157849651806,0.0631373074941692,0.013366162090112673,0.03763565617616915
lstm_gaussian_conformal,gaussian,unseen_heading,heave,50,5.0,0.9008459512231064,0.3772392916789468,-0.5236066595441595,0.13063687884412403,0.3620562750121455,0.23141939616802146,0.052298540073669846,0.1411457988439493
lstm_gaussian_conformal,gaussian,unseen_heading,heave,100,10.0,0.9000730670989291,0.6186953531781118,-0.28137771392081734,0.4830755733185958,1.2364981651464555,0.7534225918278596,0.19343731312622314,0.48198072227118455
lstm_gaussian_conformal,gaussian,unseen_heading,heave,150,15.0,0.8980069260241673,0.6532524069162,-0.2447545191079673,1.0183148922310046,2.0601246987816157,1.0418098065506112,0.4079945192849414,0.8029509902215034
lstm_gaussian_conformal,gaussian,unseen_heading,heave_rate,10,1.0,0.9004345650358582,0.03973069554966107,-0.8607038694861971,0.011976984914736448,0.03412637748428778,0.022149392569551334,0.008098458261478769,0.02310304861032321
lstm_gaussian_conformal,gaussian,unseen_heading,heave_rate,20,2.0,0.8997906228509677,0.0509953089694469,-0.8487953138815207,0.016625271961679514,0.04488342595947859,0.028258153997799077,0.01124034245012482,0.03038228931466312
lstm_gaussian_conformal,gaussian,unseen_heading,heave_rate,30,3.0,0.8999686855290303,0.15440551625896454,-0.7455631692700657,0.032743425700228646,0.08992216286239353,0.057178737162164886,0.02213567196220965,0.06086384126563785
lstm_gaussian_conformal,gaussian,unseen_heading,heave_rate,50,5.0,0.8987253168287651,0.22517376461341979,-0.6735515522153454,0.08234775827698082,0.2205663631469997,0.13821860487001889,0.055676947703833975,0.14928188608970286
lstm_gaussian_conformal,gaussian,unseen_heading,heave_rate,100,10.0,0.8986570083014049,0.5169110423420769,-0.3817459659593281,0.3555681535987298,0.8181104511116412,0.46254229751291137,0.2405171330558853,0.5537151189597832
lstm_gaussian_conformal,gaussian,unseen_heading,heave_rate,150,15.0,0.9013049231260438,0.6769875478927204,-0.2243173752333234,0.7066487579624913,1.4648420495140402,0.7581932915515489,0.47826118921271377,0.9914765807321597
lstm_gaussian_conformal,gaussian,unseen_heading,pitch,10,1.0,0.9003854442970822,0.040662147558699284,-0.859723296738383,0.03303375100655762,0.08873932588957965,0.05570557488302203,0.008089433266401795,0.2890636281108319
lstm_gaussian_conformal,gaussian,unseen_heading,pitch,20,2.0,0.8999640804597702,0.06156793398172709,-0.8383961464780431,0.059671071285532756,0.16861521616251304,0.10894414487698029,0.014611748270356356,0.549283825224038
lstm_gaussian_conformal,gaussian,unseen_heading,pitch,30,3.0,0.8988312334217508,0.10094127615679338,-0.7978899572649574,0.11612621475291919,0.32037870825271275,0.20425249349979357,0.02843554104563099,1.0437135965928974
lstm_gaussian_conformal,gaussian,unseen_heading,pitch,50,5.0,0.8997077316042833,0.3137605609588368,-0.5859471706454464,0.2982537236467046,0.7387705765073956,0.44051685286069103,0.07302574647450849,2.4069900179416566
lstm_gaussian_conformal,gaussian,unseen_heading,pitch,100,10.0,0.9011053701247667,0.5560455349248453,-0.34505983519992134,1.2084323091805877,2.408547417270963,1.2001151080903754,0.29595727791990206,7.849587119513387
lstm_gaussian_conformal,gaussian,unseen_heading,pitch,150,15.0,0.8986485656744277,0.6574442479614894,-0.24120431771293838,2.172049325620446,3.3314446738845493,1.1593953482641033,0.5322484309424085,10.8555212691416
lstm_gaussian_conformal,gaussian,unseen_heading,pitch_rate,10,1.0,0.899208081589547,0.05170326161705472,-0.8475048199724923,0.04219059795819249,0.10335951344225554,0.06116891548406305,0.013885654193941119,0.4777465587983984
lstm_gaussian_conformal,gaussian,unseen_heading,pitch_rate,20,2.0,0.898708431574811,0.09324160035366931,-0.8054668312211416,0.07294671497787591,0.19328648647384924,0.12033977149597333,0.024004909414312815,0.8934606749775118
lstm_gaussian_conformal,gaussian,unseen_heading,pitch_rate,30,3.0,0.9020478743000294,0.14063021907849493,-0.7614176552215345,0.11672772389239523,0.24615385091636702,0.12942612702397177,0.03840670036845998,1.137953423583706
lstm_gaussian_conformal,gaussian,unseen_heading,pitch_rate,50,5.0,0.8983285133608409,0.30040770213184004,-0.5979208112290009,0.32189181818128765,0.8616989362836934,0.5398071181024058,0.10591951639725844,3.984337964925929
lstm_gaussian_conformal,gaussian,unseen_heading,pitch_rate,100,10.0,0.8982778575989783,0.5830883436486884,-0.3151895139502898,1.1427903875116383,2.258161229494785,1.1153708419831465,0.3760781975321727,10.443993409932705
lstm_gaussian_conformal,gaussian,unseen_heading,pitch_rate,150,15.0,0.89951585371844,0.7120315109539247,-0.1874843427645153,1.8071078240736977,3.0919608781182397,1.284853054044542,0.5948858874172612,14.299215557676023
lstm_gaussian_conformal,gaussian,unseen_heading,roll,10,1.0,0.9024193498870222,0.043419663031731996,-0.8589996868552903,0.07200912776845655,0.21046072780281455,0.138451600034358,0.005943608206046346,0.012651620859835266
lstm_gaussian_conformal,gaussian,unseen_heading,roll,20,2.0,0.9011752136752137,0.045237130366440705,-0.855938083308773,0.07390420933600143,0.25165557088306373,0.17775136154706228,0.0060985784660711195,0.01512382826681363
lstm_gaussian_conformal,gaussian,unseen_heading,roll,30,3.0,0.90015058576481,0.063827487965419,-0.836323097799391,0.09596533438027065,0.38415732686153703,0.28819199248126637,0.007917262000443329,0.023084016990739264
lstm_gaussian_conformal,gaussian,unseen_heading,roll,50,5.0,0.898492760831123,0.10451173985656743,-0.7939810209745555,0.17224245906248534,0.5428070155963222,0.3705645565338368,0.014204618054757326,0.0326176366758485
lstm_gaussian_conformal,gaussian,unseen_heading,roll,100,10.0,0.9027793128008645,0.36180494154632087,-0.5409743712545436,0.7681836238160059,1.8466686745457086,1.0784850507297028,0.06328090358587195,0.11088797652121475
lstm_gaussian_conformal,gaussian,unseen_heading,roll,150,15.0,0.9009656830238727,0.4527783917870125,-0.4481872912368602,1.8174528930197489,3.268114026661975,1.4506611336422262,0.1495688184162897,0.1961308182698364
lstm_gaussian_conformal,gaussian,unseen_heading,roll_rate,10,1.0,0.899047671676982,0.05063427153944395,-0.848413400137538,0.04201529169973744,0.17354264764917718,0.13152735594943973,0.00648460458030906,0.019300273142908452
lstm_gaussian_conformal,gaussian,unseen_heading,roll_rate,20,2.0,0.9018368086256018,0.05846411730032419,-0.8433726913252776,0.06826102505373265,0.21319302155776218,0.14493199650402955,0.01053349389234449,0.023710204731125683
lstm_gaussian_conformal,gaussian,unseen_heading,roll_rate,30,3.0,0.8999387525788388,0.06784802043422733,-0.8320907321446115,0.07668978336881872,0.25079029329221825,0.17410050992339954,0.011832001965004987,0.027887675664661608
lstm_gaussian_conformal,gaussian,unseen_heading,roll_rate,50,5.0,0.9004575903821593,0.23601348364279398,-0.6644441067393654,0.13910861641460018,0.6029462578638728,0.46383764144927264,0.021452848765761198,0.06701355199303144
lstm_gaussian_conformal,gaussian,unseen_heading,roll_rate,100,10.0,0.9003578138815208,0.46984539247470286,-0.43051242140681795,0.6181299921560982,1.3777481905748703,0.7596181984187721,0.09524794524328435,0.15306504648757138
lstm_gaussian_conformal,gaussian,unseen_heading,roll_rate,150,15.0,0.8967812100893998,0.5012667010511839,-0.39551450903821594,1.2389135122846782,2.1321355413869525,0.8932220291022743,0.19076926455459517,0.2367930917805111
lstm_quantile_conformal,quantile,unseen_heading,heave,10,1.0,0.8976876412221241,0.13701677473229198,-0.7606708664898321,0.02765250473566244,0.05840643975442924,0.0307539350187668,0.01107195035327632,0.022777400730317476
lstm_quantile_conformal,quantile,unseen_heading,heave,20,2.0,0.8983369559878179,0.06013176638176638,-0.8382051896060515,0.030845768822062913,0.049614440633093525,0.01876867181103061,0.01234985666191142,0.019346993741173848
lstm_quantile_conformal,quantile,unseen_heading,heave,30,3.0,0.8994007269869339,0.06172389232734061,-0.8376768346595932,0.046465344847952034,0.06833535954585966,0.021870014697907628,0.018603471400259468,0.02664529669534621
lstm_quantile_conformal,quantile,unseen_heading,heave,50,5.0,0.902166071077709,0.24585973573042538,-0.6563063353472836,0.11876757665911898,0.2599468446393001,0.14117926798018116,0.04754684069550528,0.10133895633309263
lstm_quantile_conformal,quantile,unseen_heading,heave,100,10.0,0.8991244228313193,0.5188691177915316,-0.38025530503978777,0.4330069299695088,1.0289276777745695,0.5959207478050608,0.17338839246814006,0.4010707975776581
lstm_quantile_conformal,quantile,unseen_heading,heave,150,15.0,0.8989064495530013,0.7152581294822674,-0.18364832007073384,0.932828459826152,1.977887236575614,1.045058776749462,0.37374382123417543,0.770898245185892
lstm_quantile_conformal,quantile,unseen_heading,heave_rate,10,1.0,0.9023748342175066,0.07684325572256606,-0.8255315784949406,0.02006219076215077,0.03327812509813289,0.01321593433598212,0.013565418648995445,0.022528794395378134
lstm_quantile_conformal,quantile,unseen_heading,heave_rate,20,2.0,0.9012703851065921,0.07651107672659398,-0.8247593083799981,0.02263839810619343,0.044758123217671204,0.022119725111477775,0.015305815617476673,0.030297469939311743
lstm_quantile_conformal,quantile,unseen_heading,heave_rate,30,3.0,0.9022136567933982,0.1375564888495923,-0.7646571679438059,0.034968792921911934,0.07383470340880437,0.03886591048689243,0.023640096064489552,0.049975039802432314
lstm_quantile_conformal,quantile,unseen_heading,heave_rate,50,5.0,0.9019718906572355,0.1852355339424305,-0.716736356714805,0.07350258751437481,0.1746993584650468,0.10119677095067199,0.049696552848097396,0.11823856257240029
lstm_quantile_conformal,quantile,unseen_heading,heave_rate,100,10.0,0.900773037626486,0.5085887611749681,-0.3921842764515179,0.3207657530776468,0.7252901773701819,0.40452442429253505,0.21697572893385028,0.490892319364942
lstm_quantile_conformal,quantile,unseen_heading,heave_rate,150,15.0,0.9012534998526377,0.7084493810786915,-0.1928041187739462,0.6513368596341975,1.3015763100314608,0.6502394503972633,0.44082599389958954,0.8809703611799583
lstm_quantile_conformal,quantile,unseen_heading,pitch,10,1.0,0.897954735239218,0.1153176883780332,-0.7826370468611847,0.04965542991854954,0.1263486378315454,0.07669320791299586,0.012159814565438182,0.4115739588093577
lstm_quantile_conformal,quantile,unseen_heading,pitch,20,2.0,0.9005266664210629,0.07908316141074762,-0.8214435050103153,0.06452201840978035,0.13355906562777375,0.0690370472179934,0.015799607256717474,0.4350843069267545
lstm_quantile_conformal,quantile,unseen_heading,pitch,30,3.0,0.9010669945475979,0.10553897730621868,-0.7955280172413792,0.10568009052791451,0.23513465693346636,0.12945456640555186,0.02587762425828118,0.7660098257156491
lstm_quantile_conformal,quantile,unseen_heading,pitch,50,5.0,0.8992510622359761,0.3109508547008547,-0.5883002075351214,0.25109937024031315,0.625166558788881,0.3740671885485679,0.061480268299344165,2.036856521370554
lstm_quantile_conformal,quantile,unseen_heading,pitch,100,10.0,0.9006118602023774,0.5942995382650555,-0.30631232193732183,1.1160905991836483,2.491533967673153,1.3754433684895049,0.27334186047240383,8.120044803866543
lstm_quantile_conformal,quantile,unseen_heading,pitch,150,15.0,0.8987675299636506,0.7983790156203949,-0.10038851434325569,1.9671360051378264,3.8511726072307604,1.884036602092934,0.4820355780299089,12.54905611269888
lstm_quantile_conformal,quantile,unseen_heading,pitch_rate,10,1.0,0.9022512648590234,0.12284728362314569,-0.7794039812358777,0.04999513478234724,0.09635263401310663,0.046357499230759394,0.016454262005365827,0.44535948165661843
lstm_quantile_conformal,quantile,unseen_heading,pitch_rate,20,2.0,0.8986270753512132,0.12878475292268396,-0.7698423224285292,0.06824771150315773,0.1467775830183959,0.07852987151523819,0.022458586831008515,0.6784747386513562
lstm_quantile_conformal,quantile,unseen_heading,pitch_rate,30,3.0,0.9008252284114353,0.16939163965026036,-0.7314335887611749,0.09429686744293186,0.20315241542471543,0.10885554798178357,0.03102631845116463,0.9391605525618978
lstm_quantile_conformal,quantile,unseen_heading,pitch_rate,50,5.0,0.8997238493466941,0.30151230474506335,-0.5982115446016307,0.28435916533525457,0.710890194588003,0.4265310292527484,0.09356927878942006,3.28702598079807
lstm_quantile_conformal,quantile,unseen_heading,pitch_rate,100,10.0,0.8982755550643482,0.6687205275567344,-0.2295550275076138,1.0411170311196398,2.2581502495366688,1.217033218417029,0.3426187521021072,10.443942627637487
lstm_quantile_conformal,quantile,unseen_heading,pitch_rate,150,15.0,0.8994675004912075,0.8401291875429807,-0.05933831294822678,1.6970108583682062,3.1725034748024457,1.4754926164342395,0.558642819752369,14.671696322136192
lstm_quantile_conformal,quantile,unseen_heading,roll,10,1.0,0.8980813746438746,0.11573398663915906,-0.7823473880047156,0.1376300170548492,0.27744858143551776,0.13981856438066856,0.011359933443379822,0.016678523813288635
lstm_quantile_conformal,quantile,unseen_heading,roll,20,2.0,0.8996739610963749,0.07023099027409373,-0.8294429708222811,0.14716099408891584,0.24925980796916014,0.1020988138802443,0.012143731428286718,0.014979849308784862
lstm_quantile_conformal,quantile,unseen_heading,roll,30,3.0,0.9004621954514196,0.059915021121917676,-0.8405471743295019,0.158273244513599,0.25837031027439555,0.10009706576079655,0.013057743742223793,0.015525474109794676
lstm_quantile_conformal,quantile,unseen_heading,roll,50,5.0,0.9000262488947833,0.08460126240298654,-0.8154249864917968,0.2086661788242494,0.35122395934368345,0.14255778051943405,0.017208436219950152,0.021105282666878774
lstm_quantile_conformal,quantile,unseen_heading,roll,100,10.0,0.9003309509775027,0.3291844729344729,-0.5711464780430298,0.6970370722440297,1.4494485076215915,0.7524114353775618,0.05742004176727653,0.0870358685871966
lstm_quantile_conformal,quantile,unseen_heading,roll,150,15.0,0.9004552878475293,0.4766559829059829,-0.4237993049415464,1.6029380800219786,2.728606915925969,1.1256688359039904,0.13191514098888846,0.16375313186483487
lstm_quantile_conformal,quantile,unseen_heading,roll_rate,10,1.0,0.8983315834070145,0.07341647018371157,-0.8249151132233029,0.0902037454182348,0.12154574533754763,0.03134199991931283,0.013921969764731474,0.013517519273506274
lstm_quantile_conformal,quantile,unseen_heading,roll_rate,20,2.0,0.8998957719324099,0.06517216818940956,-0.8347236037430004,0.09247578846074904,0.13878325263610802,0.046307464175358984,0.01427012196453642,0.015434742231288818
lstm_quantile_conformal,quantile,unseen_heading,roll_rate,30,3.0,0.8999717555752039,0.0664873759701346,-0.8334843796050693,0.09229762714270112,0.16558710719929254,0.07328948005659142,0.014240041603269936,0.018413151000396834
lstm_quantile_conformal,quantile,unseen_heading,roll_rate,50,5.0,0.9004353325474015,0.14716204931722174,-0.7532732832301797,0.133166282065013,0.32755934379156354,0.19439306172655055,0.020536442554536006,0.03640608898336519
lstm_quantile_conformal,quantile,unseen_heading,roll_rate,100,10.0,0.8999264723941448,0.4802338147165733,-0.4196926576775715,0.5514926933092861,1.29210610508425,0.7406134117749639,0.08497977208834269,0.14355038344058552
lstm_quantile_conformal,quantile,unseen_heading,roll_rate,150,15.0,0.8988296983986639,0.5824608262108262,-0.3163688721878377,1.131280167821192,2.113712063234471,0.9824318954132791,0.17419576385317362,0.2347469965542016
tcn_gaussian_conformal,gaussian,unseen_heading,heave,10,1.0,0.8986554732783181,0.20520925434718537,-0.6934462189311327,0.009278711335074763,0.015890764690694458,0.006612053355619695,0.003715158255152142,0.006197096018743013
tcn_gaussian_conformal,gaussian,unseen_heading,heave,20,2.0,0.8972555322232045,0.12847345024069162,-0.7687820819825129,0.0214174742515964,0.03663976975583242,0.015222295504236021,0.008575008734365034,0.014287561989992786
tcn_gaussian_conformal,gaussian,unseen_heading,heave,30,3.0,0.8977467396109637,0.16207142155418017,-0.7356753180567835,0.05773475102069973,0.10099827143950964,0.04326352041880991,0.02311543781563107,0.039381206539446635
tcn_gaussian_conformal,gaussian,unseen_heading,heave,50,5.0,0.8976078200216131,0.38608532272325374,-0.5115224972983594,0.1936835839057118,0.39159020749854445,0.19790662359283265,0.07753835489740403,0.15265945233236405
tcn_gaussian_conformal,gaussian,unseen_heading,heave,100,10.0,0.899020808772964,0.6085519206208861,-0.29046888815207783,0.6380001464718162,1.2030977252849375,0.5650975788131213,0.2554735551206439,0.46896139997666025
tcn_gaussian_conformal,gaussian,unseen_heading,heave,150,15.0,0.8980192062088613,0.8118675704882602,-0.08615163572060114,1.2010452131886755,2.3094347938989266,1.108389580710251,0.48120661706205575,0.9001217041423902
tcn_gaussian_conformal,gaussian,unseen_heading,heave_rate,10,1.0,0.8970421640141467,0.12083333333333335,-0.7762088306808134,0.00972380155480552,0.014448984737283442,0.0047251831824779225,0.006574926961593129,0.009781747181017689
tcn_gaussian_conformal,gaussian,unseen_heading,heave_rate,20,2.0,0.8977505771686806,0.1526512918754298,-0.7450992852932508,0.02705395755753259,0.04508859008329705,0.018034632525764458,0.018291174320560613,0.03052116810195687
tcn_gaussian_conformal,gaussian,unseen_heading,heave_rate,30,3.0,0.8986953838785735,0.272795706847431,-0.6258996770311425,0.05780450602909454,0.10227672119355025,0.04447221516445571,0.03907781657032519,0.06922602755251883
