regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,ar20,0,pitch_rate_imu,150,15.0,0.10312164624698034,0.09091717125168289,0.11574234037418876,384,1000,0.95,0
id,tcn,ar20,0,heave_rate_imu,10,1.0,-0.004057863441664209,-0.004294093247375086,-0.0038315634193182378,384,1000,0.95,0
id,tcn,ar20,0,heave_rate_imu,20,2.0,0.000773390261623998,0.0005613368897835837,0.0010251794444438012,384,1000,0.95,0
id,tcn,ar20,0,heave_rate_imu,30,3.0,0.007956987978328342,0.007027738581075352,0.00907697929807017,384,1000,0.95,0
id,tcn,ar20,0,heave_rate_imu,50,5.0,0.02184501475336722,0.019215035936847202,0.024700046521328674,384,1000,0.95,0
id,tcn,ar20,0,heave_rate_imu,100,10.0,0.2518775646984471,0.2301125050109718,0.27384607099470665,384,1000,0.95,0
id,tcn,ar20,0,heave_rate_imu,150,15.0,0.15390737857689593,0.1362551535896552,0.17354105350242566,384,1000,0.95,0
id,tcn,ar20,1,roll_imu,10,1.0,-0.0027138825822642463,-0.003250322817917479,-0.002335308828112193,384,1000,0.95,0
id,tcn,ar20,1,roll_imu,20,2.0,0.00029678933845588636,0.00020321381540380136,0.0004082297050478956,384,1000,0.95,0
id,tcn,ar20,1,roll_imu,30,3.0,0.002767496187954585,0.0023849936408382503,0.003307541396268698,384,1000,0.95,0
id,tcn,ar20,1,roll_imu,50,5.0,0.009284888782066604,0.008169181534209324,0.010958205885637198,384,1000,0.95,0
id,tcn,ar20,1,roll_imu,100,10.0,0.07472663338308158,0.06518345706836351,0.08720188029637808,384,1000,0.95,0
id,tcn,ar20,1,roll_imu,150,15.0,0.07530715192855629,0.06543939899468684,0.08678912505769962,384,1000,0.95,0
id,tcn,ar20,1,pitch_imu,10,1.0,0.00021008599886615018,6.610244773934337e-05,0.0003819700884765541,384,1000,0.95,0
id,tcn,ar20,1,pitch_imu,20,2.0,0.012031852324723457,0.010936147454579635,0.013318140541735517,384,1000,0.95,0
id,tcn,ar20,1,pitch_imu,30,3.0,0.03273665973533642,0.02992486941355285,0.03603439853060477,384,1000,0.95,0
id,tcn,ar20,1,pitch_imu,50,5.0,0.05775724182600024,0.05170338985518525,0.06519715244807336,384,1000,0.95,0
id,tcn,ar20,1,pitch_imu,100,10.0,0.255892313340687,0.23590907205467526,0.2754602274328991,384,1000,0.95,0
id,tcn,ar20,1,pitch_imu,150,15.0,0.14679511789757974,0.12882871479670824,0.1675732428245099,384,1000,0.95,0
id,tcn,ar20,1,heave_imu,10,1.0,-0.0017181862049381095,-0.0018293846600617894,-0.0016135843908708276,384,1000,0.95,0
id,tcn,ar20,1,heave_imu,20,2.0,-0.0007996062229385946,-0.0008347920852772891,-0.0007670177652336959,384,1000,0.95,0
